Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales
8964.0,CA-2017-157280,05-11-2017,07-11-2017,First Class,LW-17125,Liz Willingham,Consumer,United States,Virginia Beach,Virginia,23464.0,South,TEC-AC-10000057,Technology,Accessories,Microsoft Natural Ergonomic Keyboard 4000,89.97
5352.0,CA-2017-123932,06-09-2017,12-09-2017,Standard Class,YC-21895,Yoseph Carroll,Corporate,United States,Dallas,Texas,75217.0,Central,OFF-PA-10004665,Office Supplies,Paper,Advantus Motivational Note Cards,41.92
7198.0,CA-2015-116785,26-04-2015,30-04-2015,Standard Class,MH-17290,Marc Harrigan,Home Office,United States,Los Angeles,California,90036.0,West,OFF-LA-10000305,Office Supplies,Labels,Avery 495,12.6
1384.0,US-2017-108504,05-02-2017,05-02-2017,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,30080.0,South,OFF-PA-10001289,Office Supplies,Paper,White Computer Printout Paper by Universal,348.84
7200.0,US-2016-156797,11-08-2016,15-08-2016,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,New York City,New York,10035.0,East,TEC-PH-10004614,Technology,Phones,AT&T 841000 Phone,138.0
1181.0,CA-2015-128146,21-06-2015,25-06-2015,Standard Class,DB-13060,Dave Brooks,Consumer,United States,Lakewood,New Jersey,8701.0,East,TEC-PH-10004539,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,1322.93
1966.0,CA-2018-110905,10-09-2018,15-09-2018,Second Class,RW-19690,Robert Waldorf,Consumer,United States,Springfield,Missouri,65807.0,Central,OFF-AP-10003281,Office Supplies,Appliances,Acco 6 Outlet Guardian Standard Surge Suppressor,24.18
5401.0,CA-2018-132262,21-09-2018,23-09-2018,First Class,ML-18265,Muhammed Lee,Consumer,United States,Seattle,Washington,98103.0,West,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,71.98
7950.0,CA-2015-131009,01-03-2015,05-03-2015,Standard Class,SC-20380,Shahid Collister,Consumer,United States,El Paso,Texas,79907.0,Central,FUR-FU-10001095,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,63.552
1806.0,US-2017-116729,25-12-2017,28-12-2017,First Class,GK-14620,Grace Kelly,Corporate,United States,Los Angeles,California,90049.0,West,TEC-PH-10002200,Technology,Phones,Samsung Galaxy Note 2,2575.944
2969.0,CA-2018-167941,06-11-2018,09-11-2018,Second Class,JF-15565,Jill Fjeld,Consumer,United States,Fayetteville,North Carolina,28314.0,South,OFF-AP-10002118,Office Supplies,Appliances,1.7 Cubic Foot Compact Cube Office Refrigerators,499.584
7066.0,CA-2015-106726,06-12-2015,08-12-2015,First Class,RS-19765,Roland Schwarz,Corporate,United States,Los Angeles,California,90008.0,West,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,1261.33
3351.0,CA-2017-147536,26-12-2017,31-12-2017,Standard Class,AR-10510,Andrew Roberts,Consumer,United States,New York City,New York,10024.0,East,TEC-AC-10003280,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,89.97
9356.0,CA-2016-110324,01-12-2016,05-12-2016,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Jackson,Michigan,49201.0,Central,OFF-AR-10000823,Office Supplies,Art,Newell 307,3.64
7580.0,CA-2016-123113,23-11-2016,27-11-2016,Second Class,AT-10735,Annie Thurman,Consumer,United States,Morristown,New Jersey,7960.0,East,OFF-AP-10000275,Office Supplies,Appliances,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",2625.12
8257.0,CA-2018-152310,12-08-2018,19-08-2018,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Seattle,Washington,98103.0,West,OFF-ST-10001228,Office Supplies,Storage,Personal File Boxes with Fold-Down Carry Handle,46.74
3144.0,CA-2018-162572,25-09-2018,27-09-2018,Second Class,RB-19360,Raymond Buch,Consumer,United States,Cincinnati,Ohio,45231.0,East,OFF-AR-10001547,Office Supplies,Art,Newell 311,10.608
8547.0,CA-2017-119074,27-03-2017,31-03-2017,Standard Class,DS-13180,David Smith,Corporate,United States,Columbus,Georgia,31907.0,South,OFF-BI-10000962,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2 X 14 7/8",32.54
3203.0,CA-2015-158372,10-11-2015,16-11-2015,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,San Diego,California,92037.0,West,TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410,601.536
6662.0,CA-2016-129322,08-08-2016,10-08-2016,Second Class,DB-13405,Denny Blanton,Consumer,United States,Lawrence,Massachusetts,1841.0,East,OFF-AP-10004336,Office Supplies,Appliances,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",113.92
6616.0,CA-2017-123512,17-06-2017,19-06-2017,First Class,MV-18190,Mike Vittorini,Consumer,United States,Los Angeles,California,90045.0,West,FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",239.666
2013.0,CA-2016-155761,11-12-2016,11-12-2016,Same Day,SC-20800,Stuart Calhoun,Consumer,United States,Houston,Texas,77041.0,Central,OFF-ST-10000943,Office Supplies,Storage,Eldon ProFile File N Store Portable File Tub Letter/Legal Size Black,46.344
3280.0,CA-2015-102988,05-04-2015,09-04-2015,Second Class,GM-14695,Greg Maxwell,Corporate,United States,Alexandria,Virginia,22304.0,South,OFF-AR-10000127,Office Supplies,Art,Newell 321,22.96
7590.0,CA-2016-139738,25-09-2016,29-09-2016,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Rockford,Illinois,61107.0,Central,OFF-AR-10004602,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,128.744
7168.0,CA-2015-117464,22-07-2015,24-07-2015,Second Class,NP-18325,Naresj Patel,Consumer,United States,San Francisco,California,94122.0,West,FUR-CH-10000155,Furniture,Chairs,Global Comet Stacking Armless Chair,717.72
8092.0,CA-2016-127502,10-12-2016,14-12-2016,Standard Class,MT-17815,Meg Tillman,Consumer,United States,San Francisco,California,94110.0,West,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,5.76
5297.0,CA-2018-108791,27-07-2018,31-07-2018,Standard Class,TM-21490,Tony Molinari,Consumer,United States,Yonkers,New York,10701.0,East,FUR-FU-10004018,Furniture,Furnishings,Tensor Computer Mounted Lamp,14.89
1878.0,CA-2018-118885,29-12-2018,02-01-2019,Standard Class,JG-15160,James Galang,Consumer,United States,Los Angeles,California,90049.0,West,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",393.568
2200.0,CA-2016-135363,28-03-2016,02-04-2016,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Philadelphia,Pennsylvania,19120.0,East,OFF-PA-10000533,Office Supplies,Paper,Southworth Parchment Paper & Envelopes,5.232
1077.0,CA-2017-161781,29-09-2017,30-09-2017,First Class,CC-12100,Chad Cunningham,Home Office,United States,Columbus,Indiana,47201.0,Central,OFF-AR-10000255,Office Supplies,Art,Newell 328,40.88
4538.0,CA-2018-138464,08-07-2018,12-07-2018,Standard Class,VF-21715,Vicky Freymann,Home Office,United States,Seattle,Washington,98115.0,West,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,18.24
1692.0,CA-2018-129833,09-12-2018,15-12-2018,Standard Class,HF-14995,Herbert Flentye,Consumer,United States,Indianapolis,Indiana,46203.0,Central,OFF-BI-10004182,Office Supplies,Binders,Economy Binders,10.4
5738.0,CA-2015-148614,20-01-2015,25-01-2015,Standard Class,MV-17485,Mark Van Huff,Consumer,United States,Los Angeles,California,90049.0,West,FUR-FU-10003194,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",19.3
3647.0,CA-2015-146528,25-07-2015,27-07-2015,Second Class,VF-21715,Vicky Freymann,Home Office,United States,Los Angeles,California,90045.0,West,OFF-PA-10002195,Office Supplies,Paper,Xerox 1966,6.48
5581.0,CA-2018-137498,09-09-2018,14-09-2018,Second Class,LC-17050,Liz Carlisle,Consumer,United States,Los Angeles,California,90004.0,West,OFF-PA-10000143,Office Supplies,Paper,Astroparche Fine Business Paper,47.52
7449.0,CA-2018-115448,11-11-2018,14-11-2018,First Class,MH-18025,Michelle Huthwaite,Consumer,United States,Knoxville,Tennessee,37918.0,South,FUR-FU-10004090,Furniture,Furnishings,Executive Impressions 14 Contract Wall Clock,88.92
4197.0,US-2016-134271,18-04-2016,23-04-2016,Second Class,RF-19735,Roland Fjeld,Consumer,United States,New York City,New York,10024.0,East,OFF-LA-10004093,Office Supplies,Labels,Avery 486,21.93
8405.0,CA-2018-140480,08-07-2018,12-07-2018,Standard Class,HE-14800,Harold Engle,Corporate,United States,Newark,Delaware,19711.0,East,FUR-FU-10003247,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,83.92
6791.0,CA-2017-124527,16-11-2017,17-11-2017,First Class,IM-15055,Ionia McGrath,Consumer,United States,Roseville,California,95661.0,West,OFF-BI-10004967,Office Supplies,Binders,Round Ring Binders,8.32
7877.0,CA-2018-168403,09-09-2018,15-09-2018,Standard Class,DK-12835,Damala Kotsonis,Corporate,United States,Portland,Oregon,97206.0,West,OFF-AP-10003278,Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series,11.176
8585.0,CA-2015-104808,04-02-2015,08-02-2015,Second Class,MH-17440,Mark Haberlin,Corporate,United States,Escondido,California,92025.0,West,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",17.248
7114.0,CA-2017-109666,19-04-2017,26-04-2017,Standard Class,KM-16720,Kunst Miller,Consumer,United States,New York City,New York,10035.0,East,OFF-BI-10000174,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",9.28
3449.0,CA-2017-162614,07-10-2017,13-10-2017,Standard Class,TB-21250,Tim Brockman,Consumer,United States,Los Angeles,California,90049.0,West,OFF-BI-10004001,Office Supplies,Binders,GBC Recycled VeloBinder Covers,27.264
7097.0,CA-2017-101980,19-08-2017,20-08-2017,First Class,RP-19390,Resi Pölking,Consumer,United States,New York City,New York,10009.0,East,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,276.784
8860.0,US-2018-114356,20-08-2018,26-08-2018,Standard Class,TT-21460,Tonja Turnell,Home Office,United States,Charlotte,North Carolina,28205.0,South,TEC-PH-10003171,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,35.96
2448.0,CA-2017-119165,31-10-2017,06-11-2017,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Philadelphia,Pennsylvania,19143.0,East,FUR-CH-10000988,Furniture,Chairs,Hon Olson Stacker Stools,492.835
5755.0,CA-2016-150749,29-03-2016,03-04-2016,Second Class,AS-10240,Alan Shonely,Consumer,United States,Springfield,Virginia,22153.0,South,OFF-AR-10003732,Office Supplies,Art,Newell 333,5.56
2974.0,CA-2018-111808,16-12-2018,20-12-2018,Standard Class,AR-10510,Andrew Roberts,Consumer,United States,Tulsa,Oklahoma,74133.0,Central,OFF-BI-10004656,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,10.8
5964.0,CA-2015-140732,11-11-2015,13-11-2015,Second Class,MA-17560,Matt Abelman,Home Office,United States,Los Angeles,California,90004.0,West,OFF-PA-10003625,Office Supplies,Paper,Xerox 1979,123.92
108.0,CA-2018-119004,23-11-2018,28-11-2018,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205.0,South,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,27.992
2336.0,CA-2018-152695,10-12-2018,10-12-2018,Same Day,CC-12220,Chris Cortes,Consumer,United States,Fairfield,Connecticut,6824.0,East,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,10.86
4242.0,CA-2015-133704,20-09-2015,26-09-2015,Standard Class,MA-17995,Michelle Arnett,Home Office,United States,Los Angeles,California,90004.0,West,OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,20.232
8567.0,CA-2017-134110,17-11-2017,18-11-2017,First Class,BG-11035,Barry Gonzalez,Consumer,United States,The Colony,Texas,75056.0,Central,OFF-PA-10000697,Office Supplies,Paper,"TOPS Voice Message Log Book, Flash Format",15.232
4186.0,CA-2017-111493,21-10-2017,22-10-2017,First Class,CM-12160,Charles McCrossin,Consumer,United States,Baltimore,Maryland,21215.0,East,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,98.16
1373.0,US-2015-157021,01-04-2015,06-04-2015,Second Class,KM-16720,Kunst Miller,Consumer,United States,Vallejo,California,94591.0,West,OFF-LA-10002312,Office Supplies,Labels,Avery 490,29.6
1738.0,CA-2016-130204,03-09-2016,09-09-2016,Standard Class,DB-13120,David Bremer,Corporate,United States,San Francisco,California,94122.0,West,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,31.44
3434.0,CA-2018-131212,05-12-2018,09-12-2018,Standard Class,AB-10165,Alan Barnes,Consumer,United States,Bellevue,Washington,98006.0,West,OFF-BI-10001617,Office Supplies,Binders,GBC Wire Binding Combs,24.816
9256.0,CA-2015-168368,11-02-2015,15-02-2015,Second Class,GA-14725,Guy Armstrong,Consumer,United States,Columbia,Missouri,65203.0,Central,OFF-LA-10004853,Office Supplies,Labels,Avery 483,14.94
2465.0,CA-2018-148691,03-12-2018,09-12-2018,Standard Class,CS-12460,Chuck Sachs,Consumer,United States,New York City,New York,10009.0,East,TEC-PH-10000576,Technology,Phones,AT&T 1080 Corded phone,136.99
1489.0,CA-2016-140410,03-11-2016,07-11-2016,Standard Class,CM-12655,Corinna Mitchell,Home Office,United States,Los Angeles,California,90008.0,West,FUR-FU-10003347,Furniture,Furnishings,Coloredge Poster Frame,42.6
5533.0,US-2017-167472,06-06-2017,07-06-2017,First Class,CK-12595,Clytie Kelty,Consumer,United States,Little Rock,Arkansas,72209.0,South,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,26.85
8918.0,US-2017-144057,09-05-2017,13-05-2017,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,Austin,Texas,78745.0,Central,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,76.64
3273.0,CA-2016-146038,09-02-2016,16-02-2016,Standard Class,SJ-20215,Sarah Jordon,Consumer,United States,Los Angeles,California,90049.0,West,FUR-CH-10002774,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",203.92
3456.0,CA-2017-166485,20-02-2017,27-02-2017,Standard Class,AH-10210,Alan Hwang,Consumer,United States,Nashville,Tennessee,37211.0,South,OFF-PA-10004996,Office Supplies,Paper,Speediset Carbonless Redi-Letter 7 x 8 1/2,16.496
7371.0,CA-2015-107769,28-10-2015,01-11-2015,Standard Class,BT-11395,Bill Tyler,Corporate,United States,Garden City,Kansas,67846.0,Central,TEC-PH-10001336,Technology,Phones,Digium D40 VoIP phone,257.98
6259.0,CA-2016-133536,28-03-2016,30-03-2016,Second Class,JH-15820,John Huston,Consumer,United States,New York City,New York,10009.0,East,OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes,22.92
2456.0,CA-2018-140949,17-03-2018,22-03-2018,Second Class,DB-13405,Denny Blanton,Consumer,United States,New York City,New York,10011.0,East,OFF-ST-10000344,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black",107.44
701.0,CA-2016-119291,14-05-2016,17-05-2016,First Class,JO-15550,Jesus Ocampo,Home Office,United States,Chester,Pennsylvania,19013.0,East,OFF-BI-10001982,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,4.896
8167.0,CA-2016-168207,02-11-2016,06-11-2016,Standard Class,LT-17110,Liz Thompson,Consumer,United States,San Diego,California,92105.0,West,FUR-BO-10004357,Furniture,Bookcases,OSullivan Living Dimensions 3-Shelf Bookcases,512.499
2068.0,CA-2015-106439,31-10-2015,04-11-2015,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Los Angeles,California,90049.0,West,OFF-AR-10001419,Office Supplies,Art,Newell 325,12.39
2374.0,CA-2017-159940,07-07-2017,11-07-2017,Second Class,BF-11020,Barry Französisch,Corporate,United States,Aurora,Illinois,60505.0,Central,OFF-PA-10001609,Office Supplies,Paper,Tops Wirebound Message Log Books,23.688
1732.0,CA-2015-125136,28-09-2015,03-10-2015,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,Fayetteville,North Carolina,28314.0,South,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,10.688
9321.0,US-2018-108343,20-07-2018,25-07-2018,Standard Class,AR-10825,Anthony Rawles,Corporate,United States,New York City,New York,10009.0,East,FUR-FU-10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,183.92
,,,,,,,,,,,,,,,,,
5563.0,CA-2018-133263,31-03-2018,02-04-2018,Second Class,JE-15610,Jim Epp,Corporate,United States,Atlanta,Georgia,30318.0,South,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,2999.95
5329.0,CA-2016-120320,05-03-2016,09-03-2016,Standard Class,MV-18190,Mike Vittorini,Consumer,United States,Houston,Texas,77036.0,Central,TEC-PH-10000149,Technology,Phones,Cisco SPA525G2 IP Phone - Wireless,31.92
5709.0,US-2016-160857,08-05-2016,15-05-2016,Standard Class,NW-18400,Natalie Webber,Consumer,United States,New York City,New York,10024.0,East,OFF-SU-10000157,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,357.93
7167.0,CA-2015-117464,22-07-2015,24-07-2015,Second Class,NP-18325,Naresj Patel,Consumer,United States,San Francisco,California,94122.0,West,OFF-AR-10003190,Office Supplies,Art,Newell 32,11.52
34.0,US-2016-150630,17-09-2016,21-09-2016,Standard Class,TB-21520,Tracy Blumstein,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,OFF-AR-10001683,Office Supplies,Art,Lumber Crayons,15.76
4986.0,CA-2015-125171,03-09-2015,03-09-2015,Same Day,AG-10390,Allen Goldenen,Consumer,United States,New York City,New York,10009.0,East,OFF-LA-10001175,Office Supplies,Labels,Avery 514,14.4
9111.0,CA-2015-132010,13-10-2015,15-10-2015,First Class,MA-17995,Michelle Arnett,Home Office,United States,Richmond,Virginia,23223.0,South,OFF-EN-10003160,Office Supplies,Envelopes,Pastel Pink Envelopes,36.4
4418.0,CA-2018-112900,09-04-2018,12-04-2018,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Detroit,Michigan,48205.0,Central,OFF-BI-10002867,Office Supplies,Binders,GBC Recycled Regency Composition Covers,478.24
6121.0,CA-2018-143378,19-09-2018,25-09-2018,Standard Class,JR-16210,Justin Ritter,Corporate,United States,Springfield,Oregon,97477.0,West,FUR-FU-10004864,Furniture,Furnishings,Howard Miller 14-1/2 Diameter Chrome Round Wall Clock,409.216
5073.0,CA-2015-124478,08-08-2015,12-08-2015,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Trenton,Michigan,48183.0,Central,TEC-PH-10001128,Technology,Phones,Motorola Droid Maxx,299.98
104.0,US-2016-156867,13-11-2016,17-11-2016,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013.0,West,TEC-AC-10001552,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,238.896
7349.0,CA-2015-130421,03-03-2015,07-03-2015,Standard Class,SC-20020,Sam Craven,Consumer,United States,Houston,Texas,77095.0,Central,OFF-AP-10002534,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,176.772
331.0,US-2017-141544,30-08-2017,01-09-2017,First Class,PO-18850,Patrick OBrill,Consumer,United States,Philadelphia,Pennsylvania,19143.0,East,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,37.764
6074.0,CA-2016-120901,31-12-2016,04-01-2017,Standard Class,BG-11035,Barry Gonzalez,Consumer,United States,Austin,Texas,78745.0,Central,OFF-SU-10001225,Office Supplies,Supplies,Staple remover,5.888
5621.0,US-2017-124163,25-09-2017,30-09-2017,Standard Class,SC-20695,Steve Chapman,Corporate,United States,La Crosse,Wisconsin,54601.0,Central,OFF-AR-10000817,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,3.04
293.0,CA-2017-110772,20-11-2017,24-11-2017,Second Class,NZ-18565,Nick Zandusky,Home Office,United States,Columbus,Ohio,43229.0,East,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",86.97
5213.0,CA-2017-145898,26-09-2017,26-09-2017,Same Day,CM-12445,Chuck Magee,Consumer,United States,Redlands,California,92374.0,West,OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box,51.45
334.0,US-2017-150147,25-04-2017,29-04-2017,Second Class,JL-15850,John Lucas,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-BI-10001982,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,4.896
5390.0,CA-2018-164707,18-02-2018,21-02-2018,Second Class,CV-12805,Cynthia Voltz,Corporate,United States,Los Angeles,California,90045.0,West,OFF-LA-10004345,Office Supplies,Labels,Avery 493,9.82
1619.0,US-2017-118780,10-09-2017,14-09-2017,Second Class,PN-18775,Parhena Norris,Home Office,United States,New York City,New York,10011.0,East,OFF-ST-10000352,Office Supplies,Storage,Acco Perma 2700 Stacking Storage Drawers,59.48
7653.0,CA-2018-110821,07-08-2018,08-08-2018,First Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Dallas,Texas,75081.0,Central,OFF-ST-10002790,Office Supplies,Storage,Safco Industrial Shelving,118.16
2214.0,CA-2018-129378,01-10-2018,02-10-2018,First Class,NS-18505,Neola Schneider,Consumer,United States,San Jose,California,95123.0,West,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,1.44
5842.0,CA-2016-126725,17-11-2016,21-11-2016,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105.0,West,TEC-PH-10003174,Technology,Phones,RCA ViSYS 25825 Wireless digital phone,415.968
790.0,CA-2016-115938,26-06-2016,30-06-2016,Standard Class,SA-20830,Sue Ann Reed,Consumer,United States,Richmond,Virginia,23223.0,South,OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",15.42
5359.0,CA-2015-150490,05-08-2015,11-08-2015,Standard Class,SS-20590,Sonia Sunley,Consumer,United States,San Francisco,California,94122.0,West,OFF-ST-10000321,Office Supplies,Storage,Akro Stacking Bins,15.78
2998.0,CA-2015-138317,21-06-2015,25-06-2015,Standard Class,NW-18400,Natalie Webber,Consumer,United States,Philadelphia,Pennsylvania,19120.0,East,FUR-FU-10000550,Furniture,Furnishings,Stacking Trays by OIC,3.984
1148.0,CA-2016-112452,04-04-2016,04-04-2016,Same Day,NC-18340,Nat Carroll,Consumer,United States,Lansing,Michigan,48911.0,Central,OFF-FA-10000735,Office Supplies,Fasteners,Staples,5.84
8940.0,CA-2016-134117,17-12-2016,19-12-2016,Second Class,PG-18895,Paul Gonzalez,Consumer,United States,Los Angeles,California,90008.0,West,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,92.96
3756.0,CA-2017-116799,03-03-2017,06-03-2017,First Class,JG-15310,Jason Gross,Corporate,United States,Odessa,Texas,79762.0,Central,OFF-PA-10001892,Office Supplies,Paper,"Rediform Wirebound Phone Memo Message Book, 11 x 5-3/4",42.784
6160.0,CA-2017-161025,03-12-2017,09-12-2017,Standard Class,GM-14440,Gary McGarr,Consumer,United States,Los Angeles,California,90049.0,West,OFF-ST-10001932,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,772.68
1502.0,CA-2018-130386,12-11-2018,18-11-2018,Standard Class,NG-18430,Nathan Gelder,Consumer,United States,Austin,Texas,78745.0,Central,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,540.048
3058.0,CA-2018-131492,19-10-2018,24-10-2018,Second Class,HH-15010,Hilary Holden,Corporate,United States,San Francisco,California,94110.0,West,OFF-LA-10001641,Office Supplies,Labels,Avery 518,31.5
3626.0,CA-2018-113530,19-05-2018,21-05-2018,Second Class,BC-11125,Becky Castell,Home Office,United States,San Francisco,California,94109.0,West,OFF-AR-10001315,Office Supplies,Art,Newell 310,3.52
3648.0,CA-2015-146528,25-07-2015,27-07-2015,Second Class,VF-21715,Vicky Freymann,Home Office,United States,Los Angeles,California,90045.0,West,OFF-SU-10002522,Office Supplies,Supplies,Acme Kleen Earth Office Shears,15.52
5848.0,CA-2016-126725,17-11-2016,21-11-2016,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105.0,West,FUR-FU-10001591,Furniture,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,36.6
604.0,CA-2015-149958,15-03-2015,19-03-2015,Standard Class,AS-10240,Alan Shonely,Consumer,United States,Tampa,Florida,33614.0,South,FUR-FU-10001756,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",45.696
501.0,US-2017-105578,30-05-2017,04-06-2017,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,Parker,Colorado,80134.0,West,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,22.62
5493.0,CA-2015-105249,28-11-2015,28-11-2015,Same Day,DH-13675,Duane Huffman,Home Office,United States,San Francisco,California,94122.0,West,OFF-SU-10001225,Office Supplies,Supplies,Staple remover,7.36
7830.0,CA-2016-137302,26-04-2016,01-05-2016,Standard Class,BW-11110,Bart Watters,Corporate,United States,San Diego,California,92105.0,West,OFF-AR-10000588,Office Supplies,Art,Newell 345,59.52
7481.0,CA-2015-167199,06-01-2015,10-01-2015,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Henderson,Kentucky,42420.0,South,OFF-PA-10000955,Office Supplies,Paper,Southworth 25% Cotton Granite Paper & Envelopes,6.54
394.0,US-2015-134971,07-06-2015,10-06-2015,Second Class,BP-11095,Bart Pistole,Corporate,United States,Peoria,Illinois,61604.0,Central,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,12.462
,,,,,,,,,,,,,,,,,
2421.0,CA-2018-159597,09-11-2018,14-11-2018,Standard Class,MC-17590,Matt Collister,Corporate,United States,Coachella,California,92236.0,West,TEC-AC-10004171,Technology,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,99.99
7364.0,CA-2017-127243,28-11-2017,04-12-2017,Standard Class,DS-13180,David Smith,Corporate,United States,Philadelphia,Pennsylvania,19140.0,East,TEC-PH-10004539,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,340.182
8785.0,US-2018-129224,17-03-2018,23-03-2018,Standard Class,AS-10630,Ann Steele,Home Office,United States,Knoxville,Tennessee,37918.0,South,OFF-LA-10003190,Office Supplies,Labels,Avery 474,4.608
3814.0,CA-2016-103961,05-11-2016,09-11-2016,Standard Class,NG-18430,Nathan Gelder,Consumer,United States,Quincy,Illinois,62301.0,Central,OFF-LA-10004484,Office Supplies,Labels,Avery 476,19.824
8758.0,CA-2017-114307,22-07-2017,26-07-2017,Standard Class,MF-17665,Maureen Fritzler,Corporate,United States,Columbia,Maryland,21044.0,East,OFF-PA-10004100,Office Supplies,Paper,Xerox 216,51.84
